sep=	
t[s]	Mv	Wv	Ph	Pf	T1	T2	d	angle
215.19	206.67	0.00	0.00	0.00	0.21	0.82	1064.86	0.00
215.29	206.67	0.00	0.00	6.84	0.38	1.69	1064.86	0.00
215.39	207.00	0.00	0.00	0.00	0.47	0.72	1075.72	0.00
215.49	207.00	1.96	0.00	0.00	0.38	1.64	1075.72	0.00
215.59	207.00	22.48	0.00	0.00	0.15	0.46	1075.72	0.00
215.69	207.00	0.98	6.84	1.96	0.35	1.59	1075.72	0.00
215.79	207.00	0.00	0.98	0.00	0.14	0.36	1075.72	0.00
215.89	208.33	0.00	0.00	0.00	0.06	0.51	1086.66	0.00
215.99	208.33	0.00	0.00	0.98	0.49	0.97	1086.66	0.00
216.09	208.33	2.93	0.00	0.00	0.29	0.41	1086.66	0.00
216.19	208.33	0.98	0.00	0.00	0.17	0.56	1086.66	0.00
216.29	208.33	0.00	14.66	0.00	0.09	0.20	1086.66	0.00
216.39	208.33	0.00	0.00	0.00	0.08	0.15	1097.60	0.00
216.49	208.33	0.00	0.00	0.00	0.24	0.87	1097.60	0.00
216.59	208.33	0.00	0.00	0.00	0.18	0.61	1097.60	0.00
216.69	208.33	0.00	0.00	18.57	0.20	0.72	1097.60	0.00
216.79	208.33	0.00	0.98	0.98	0.40	1.74	1097.60	0.00
216.89	208.00	0.00	0.00	0.00	0.47	0.82	1108.52	0.00
216.99	208.00	0.00	0.00	0.98	0.23	2.00	1108.52	0.00
217.09	208.00	0.00	0.00	0.00	0.17	1.79	1108.52	0.00
217.29	208.00	0.00	19.55	0.00	0.29	0.97	1108.52	0.00
217.39	207.33	0.00	0.98	2.93	0.38	1.59	1119.40	0.00
217.49	207.33	0.00	0.00	26.39	0.15	0.61	1119.40	0.00
217.59	207.33	0.00	0.00	0.00	0.30	0.41	1119.40	0.00
217.69	207.33	0.00	0.00	0.00	0.11	0.87	1119.40	0.00
217.79	207.33	0.00	0.00	0.00	0.21	0.77	1119.40	0.00
217.89	207.00	0.00	0.00	0.00	0.12	0.46	1130.27	0.00
217.99	207.00	0.00	0.00	6.84	0.00	0.41	1130.27	0.00
218.09	207.00	0.00	0.98	26.39	0.17	0.61	1130.27	0.00
218.19	207.00	0.98	0.00	0.00	0.30	0.51	1130.27	0.00
218.29	207.00	0.00	0.00	0.00	0.21	0.61	1130.27	0.00
218.39	206.67	0.00	0.00	0.00	0.17	1.48	1141.12	0.00
218.49	206.67	14.66	0.00	0.00	0.15	0.67	1141.12	0.00
218.69	206.67	0.00	22.48	0.00	0.20	0.56	1141.12	0.00
218.79	206.67	0.00	0.00	0.00	0.18	0.61	1141.12	0.00
218.89	205.67	0.00	0.00	14.66	0.41	1.95	1151.92	0.00
218.99	205.67	0.00	0.00	0.98	0.00	0.20	1151.92	0.00
219.09	205.67	0.00	0.00	0.98	0.59	1.95	1151.92	0.00
219.19	205.67	0.00	0.00	0.00	0.17	0.61	1151.92	0.00
219.29	205.67	4.89	0.98	0.00	0.26	1.23	1151.92	0.00
219.39	205.67	0.98	0.00	0.00	0.17	0.46	1162.72	0.00
219.49	205.67	0.00	0.00	0.00	0.12	0.41	1162.72	0.00
219.59	205.67	0.98	0.00	0.00	0.15	0.61	1162.72	0.00
219.69	205.67	0.00	0.00	0.00	0.24	0.92	1162.72	0.00
219.79	205.67	0.00	22.48	0.00	0.09	0.15	1162.72	0.00
219.89	205.67	0.00	0.00	0.00	0.20	0.82	1173.51	0.00
220.09	205.67	0.00	0.00	0.98	0.00	0.15	1173.51	0.00
220.19	205.67	0.00	0.00	0.00	0.59	2.20	1173.51	0.00
220.29	205.67	0.00	0.00	0.00	0.29	0.82	1173.51	0.00
220.39	205.67	0.00	0.00	0.00	0.21	2.20	1184.31	0.00
220.49	205.67	18.57	0.00	0.00	0.17	0.56	1184.31	0.00
220.69	205.67	0.00	22.48	0.00	0.27	0.87	1184.31	0.00
220.79	205.67	0.00	0.00	6.84	0.33	1.54	1184.31	0.00
220.89	205.67	0.00	0.00	22.48	0.03	0.46	1195.11	0.00
220.99	205.67	0.00	0.00	0.00	0.29	1.64	1195.11	0.00
221.09	205.67	0.00	0.00	1.96	0.23	0.31	1195.11	0.00
221.19	205.67	0.00	0.00	0.00	0.18	0.67	1195.11	0.00
221.29	205.67	22.48	0.00	0.00	0.14	0.46	1195.11	0.00
221.39	205.67	0.00	0.00	0.00	0.24	0.87	1205.91	0.00
221.49	205.67	0.00	2.93	0.00	0.12	0.26	1205.91	0.00
221.59	205.67	0.00	0.00	0.00	0.18	0.72	1205.91	0.00
221.69	205.67	0.00	0.00	0.98	0.02	0.26	1205.91	0.00
221.79	205.67	0.00	0.00	0.00	0.47	0.41	1205.91	0.00
221.89	206.00	0.00	0.00	0.98	0.24	2.20	1216.72	0.00
222.19	206.00	0.00	6.84	0.00	0.27	0.97	1216.72	0.00
222.29	206.00	0.98	0.00	28.35	0.43	1.89	1216.72	0.00
222.39	206.00	0.00	0.00	0.00	0.00	0.41	1227.54	0.00
222.49	206.00	0.00	0.00	0.00	0.47	2.00	1227.54	0.00
222.59	206.00	6.84	0.00	0.00	0.21	0.56	1227.54	0.00
222.69	206.00	0.00	0.00	0.00	0.18	0.87	1227.54	0.00
222.79	206.00	0.00	0.00	0.00	0.26	0.82	1227.54	0.00
222.89	206.33	0.00	6.84	2.93	0.40	1.74	1238.37	0.00
222.99	206.33	0.00	0.00	27.37	0.15	0.51	1238.37	0.00
223.09	206.33	0.00	0.00	0.00	0.08	0.72	1238.37	0.00
223.19	206.33	0.00	0.00	0.00	0.56	0.61	1238.37	0.00
223.29	206.33	2.93	0.98	0.00	0.37	0.61	1238.37	0.00
223.39	206.00	27.37	0.00	0.00	0.21	0.77	1249.18	0.00
223.49	206.00	0.00	0.00	0.00	0.20	0.77	1249.18	0.00
223.59	206.00	0.00	14.66	0.00	0.15	0.31	1249.18	0.00
223.69	206.00	0.00	0.00	0.00	0.18	0.67	1249.18	0.00
223.79	206.00	0.00	0.00	0.98	0.49	0.72	1249.18	0.00
223.89	206.00	0.00	0.00	0.00	0.29	0.82	1260.00	0.00
223.99	206.00	0.00	0.00	0.98	0.24	2.20	1260.00	0.00
224.09	206.00	0.00	0.00	0.00	0.26	0.92	1260.00	0.00
224.19	206.00	0.00	0.00	26.39	0.44	2.00	1260.00	0.00
224.29	206.00	0.00	0.00	19.55	0.24	0.87	1260.00	0.00
224.39	206.00	0.98	0.00	0.00	0.35	0.41	1270.81	0.00
224.49	206.00	0.00	0.00	0.00	0.47	0.87	1270.81	0.00
224.59	206.00	0.00	0.00	0.00	0.21	2.20	1270.81	0.00
224.69	206.00	6.84	0.00	0.00	0.18	0.51	1270.81	0.00
224.79	206.00	0.00	26.39	2.93	0.41	1.74	1270.81	0.00
224.89	205.67	0.00	0.00	23.46	0.24	0.97	1281.61	0.00
224.99	205.67	0.00	0.00	0.00	0.44	1.79	1281.61	0.00
225.09	205.67	0.00	0.00	0.98	0.47	0.72	1281.61	0.00
225.19	205.67	6.84	0.98	0.00	0.38	1.74	1281.61	0.00
225.29	205.67	2.93	0.00	0.00	0.24	0.77	1281.61	0.00
225.39	205.33	0.00	22.48	2.93	0.41	1.69	1292.39	0.00
225.59	205.33	0.98	0.00	0.00	0.12	0.82	1292.39	0.00
225.79	205.33	0.00	0.00	0.00	0.21	0.82	1292.39	0.00
225.89	205.33	0.00	2.93	0.00	0.12	0.41	1303.17	0.00
225.99	205.33	0.00	0.00	0.00	0.27	0.97	1303.17	0.00
226.09	205.33	0.00	0.98	25.42	0.15	0.41	1303.17	0.00
226.19	205.33	0.98	0.00	0.00	0.24	0.61	1303.17	0.00
226.29	205.33	0.00	0.00	0.98	0.29	0.61	1303.17	0.00
226.39	205.67	0.00	0.00	0.00	0.21	0.77	1313.97	0.00
226.49	205.67	0.00	0.00	0.00	0.14	0.46	1313.97	0.00
226.59	205.67	0.00	0.00	0.00	0.26	0.92	1313.97	0.00
226.69	205.67	0.00	0.00	22.48	0.06	0.41	1313.97	0.00
226.79	205.67	0.00	0.00	0.00	0.55	0.72	1313.97	0.00
226.89	205.67	0.00	0.00	0.98	0.26	2.00	1324.77	0.00
226.99	205.67	0.00	0.00	0.00	0.26	1.59	1324.77	0.00
227.09	205.67	0.00	0.00	0.00	0.20	0.51	1324.77	0.00
227.19	205.67	0.00	6.84	0.00	0.17	0.61	1324.77	0.00
227.29	205.67	0.00	0.98	26.39	0.41	1.89	1324.77	0.00
227.39	205.67	0.00	0.00	0.98	0.17	0.51	1335.56	0.00
227.49	205.67	0.00	0.00	0.00	0.26	2.20	1335.56	0.00
227.59	205.67	0.00	26.39	0.00	0.21	0.72	1335.56	0.00
227.69	205.67	0.98	27.37	0.98	0.44	2.00	1335.56	0.00
227.79	205.67	0.00	0.00	0.00	0.24	0.97	1335.56	0.00
227.99	205.67	0.00	0.00	0.00	0.23	0.72	1346.36	0.00
228.09	205.67	30.30	0.98	0.00	0.38	1.79	1346.36	0.00
228.19	205.67	0.00	0.00	0.00	0.33	1.08	1346.36	0.00
228.39	206.00	0.00	0.00	22.48	0.03	0.26	1357.18	0.00
228.49	206.00	0.98	0.00	0.00	0.37	0.87	1357.18	0.00
228.59	206.00	0.00	0.00	0.00	0.20	0.61	1357.18	0.00
228.69	206.00	26.39	1.96	0.00	0.37	1.84	1357.18	0.00
228.79	206.00	0.00	0.00	0.98	0.17	0.56	1357.18	0.00
228.89	206.00	0.00	0.00	0.00	0.24	0.92	1367.99	0.00
229.09	206.00	0.00	0.00	0.00	0.24	2.05	1367.99	0.00
229.29	206.00	0.00	0.00	0.00	0.18	0.77	1367.99	0.00
229.39	206.00	0.98	23.46	0.00	0.12	0.31	1378.81	0.00
229.49	206.00	0.00	0.00	0.00	0.24	0.92	1378.81	0.00
229.59	206.00	0.00	0.00	0.00	0.49	0.61	1378.81	0.00
229.69	206.00	0.00	0.00	0.00	0.27	1.64	1378.81	0.00
229.89	206.00	0.00	0.00	0.00	0.27	0.92	1389.62	0.00
229.99	206.00	0.00	0.00	6.84	0.00	0.31	1389.62	0.00
230.09	206.00	0.00	0.00	0.00	0.29	0.46	1389.62	0.00
230.19	206.00	26.39	0.00	0.00	0.21	1.18	1389.62	0.00
230.29	206.00	0.00	0.00	0.00	0.26	0.97	1389.62	0.00
230.39	206.00	0.00	0.00	22.48	0.21	0.67	1400.44	0.00
230.59	206.00	6.84	2.93	0.98	0.32	1.54	1400.44	0.00
230.69	206.00	0.00	0.00	0.00	0.20	0.77	1400.44	0.00
230.79	206.00	0.00	0.00	14.66	0.41	1.74	1400.44	0.00
230.89	206.00	0.00	0.00	6.84	0.00	0.20	1411.25	0.00
230.99	206.00	0.00	0.00	0.98	0.59	2.20	1411.25	0.00
231.09	206.00	0.00	0.00	0.00	0.26	2.15	1411.25	0.00
231.29	206.00	0.00	14.66	0.00	0.27	0.92	1411.25	0.00
231.39	206.00	0.00	0.98	26.39	0.40	1.79	1422.07	0.00
231.49	206.00	0.00	0.00	0.00	0.59	1.02	1422.07	0.00
231.59	206.00	0.00	0.00	0.00	0.26	2.41	1422.07	0.00
231.69	206.00	6.84	0.00	0.00	0.23	0.82	1422.07	0.00
231.89	206.00	0.00	0.00	22.48	0.24	0.82	1432.88	0.00
231.99	206.00	0.00	0.00	0.00	0.68	2.25	1432.88	0.00
232.09	206.00	0.00	0.00	0.98	0.14	0.67	1432.88	0.00
232.19	206.00	0.00	0.00	0.00	0.24	1.08	1432.88	0.00
232.29	206.00	0.00	0.98	0.00	0.30	1.02	1432.88	0.00
232.39	206.00	0.00	0.00	6.84	0.40	1.74	1443.70	0.00
232.49	206.00	0.00	0.00	2.93	0.00	0.10	1443.70	0.00
232.69	206.00	0.00	0.00	0.00	0.20	1.74	1443.70	0.00
232.79	206.00	6.84	4.89	0.98	0.29	1.33	1443.70	0.00
232.89	206.00	0.00	22.48	0.00	0.18	0.61	1454.51	0.00
232.99	206.00	0.00	0.00	0.00	0.24	0.92	1454.51	0.00
233.09	206.00	0.00	0.00	0.98	0.24	0.36	1454.51	0.00
233.19	206.00	3.91	0.00	0.00	0.33	0.82	1454.51	0.00
233.29	206.00	22.48	0.00	0.00	0.15	0.56	1454.51	0.00
233.39	206.00	0.00	0.00	0.00	0.26	1.02	1465.33	0.00
233.49	206.00	0.00	0.98	0.00	0.11	0.41	1465.33	0.00
233.59	206.00	0.98	0.00	0.00	0.06	0.61	1465.33	0.00
233.69	206.00	0.00	0.00	0.00	0.24	0.61	1465.33	0.00
233.79	206.00	0.00	19.55	0.00	0.26	0.72	1465.33	0.00
233.89	206.00	0.00	25.42	0.00	0.12	0.41	1476.14	0.00
233.99	206.00	0.00	0.00	0.00	0.12	0.67	1476.14	0.00
234.09	206.00	0.00	0.00	0.00	0.00	0.20	1476.14	0.00
234.19	206.00	0.00	0.00	0.00	0.29	0.41	1476.14	0.00
234.29	206.00	27.37	0.00	0.00	0.20	0.77	1476.14	0.00
234.39	206.00	0.00	0.00	0.00	0.24	0.92	1486.96	0.00
234.49	206.00	0.00	0.98	0.00	0.26	0.87	1486.96	0.00
234.59	206.00	0.00	0.00	6.84	0.00	0.31	1486.96	0.00
234.69	206.00	0.00	0.00	0.98	0.59	2.20	1486.96	0.00
234.89	206.00	0.00	0.00	0.00	0.23	0.82	1497.77	0.00
234.99	206.00	0.00	0.00	0.00	0.29	1.08	1497.77	0.00
235.09	206.00	0.00	0.00	0.98	0.47	2.00	1497.77	0.00
235.19	206.00	0.00	0.00	0.00	0.29	0.72	1497.77	0.00
235.29	206.00	23.46	0.00	0.00	0.24	1.59	1497.77	0.00
235.39	206.00	0.00	0.98	0.00	0.23	0.72	1508.59	0.00
235.49	206.00	0.00	0.00	0.00	0.12	0.72	1508.59	0.00
235.59	206.00	0.00	0.00	0.00	0.00	0.41	1508.59	0.00
235.69	206.00	0.00	0.00	0.98	0.29	2.20	1508.59	0.00
235.79	206.00	14.66	0.00	0.00	0.18	0.77	1508.59	0.00
235.89	206.00	0.00	26.39	1.96	0.40	1.79	1519.40	0.00
235.99	206.00	0.00	0.00	21.51	0.26	1.08	1519.40	0.00
236.09	206.00	0.00	0.00	0.00	0.47	2.35	1519.40	0.00
236.19	206.00	20.53	0.00	0.00	0.18	0.77	1519.40	0.00
236.29	206.00	0.00	22.48	2.93	0.41	1.79	1519.40	0.00
236.39	206.00	0.00	0.00	6.84	0.00	0.41	1530.22	0.00
236.49	206.00	0.00	0.00	0.00	0.29	2.30	1530.22	0.00
236.59	206.00	18.57	0.00	0.00	0.17	0.56	1530.22	0.00
236.69	206.00	0.98	22.48	2.93	0.35	1.54	1530.22	0.00
236.79	206.00	0.00	0.00	14.66	0.00	0.05	1530.22	0.00
236.99	206.00	0.00	22.48	0.00	0.12	0.36	1541.03	0.00
237.09	206.00	0.00	0.98	4.89	0.38	1.74	1541.03	0.00
237.19	206.00	0.00	0.00	0.00	0.20	0.61	1541.03	0.00
237.39	206.00	2.93	0.00	0.00	0.17	0.46	1551.85	0.00
237.49	206.00	0.00	0.98	2.93	0.38	1.79	1551.85	0.00
237.59	206.00	0.00	0.00	0.00	0.00	0.31	1551.85	0.00
237.69	206.00	0.00	0.00	0.00	0.24	2.10	1551.85	0.00
237.79	206.00	2.93	0.00	0.00	0.17	0.46	1551.85	0.00
237.89	206.00	0.98	6.84	2.93	0.38	1.74	1562.66	0.00
237.99	206.00	0.00	0.00	6.84	0.00	0.20	1562.66	0.00
238.09	206.00	0.00	0.00	0.00	0.47	2.20	1562.66	0.00
238.19	206.00	18.57	0.00	0.00	0.15	0.77	1562.66	0.00
238.29	206.00	0.00	26.39	2.93	0.35	1.59	1562.66	0.00
238.39	206.00	0.00	0.00	22.48	0.20	0.82	1573.48	0.00
238.49	206.00	0.00	0.00	0.00	0.59	1.79	1573.48	0.00
238.59	206.00	2.93	0.00	0.00	0.17	0.56	1573.48	0.00
238.69	206.00	0.00	0.00	0.00	0.18	0.82	1573.48	0.00
238.79	206.00	0.00	0.00	0.00	0.24	0.87	1573.48	0.00
238.89	206.00	0.00	0.00	0.98	0.47	1.89	1584.29	0.00
238.99	206.00	0.00	0.00	0.00	0.14	1.64	1584.29	0.00
239.09	206.00	1.96	5.87	0.98	0.29	1.38	1584.29	0.00
239.19	206.00	0.00	0.00	0.00	0.24	0.87	1584.29	0.00
239.29	206.00	0.00	0.00	0.98	0.41	1.89	1584.29	0.00
239.39	206.00	0.00	0.00	0.00	0.17	0.51	1595.11	0.00
239.49	206.00	22.48	2.93	0.98	0.26	1.28	1595.11	0.00
239.69	206.00	0.00	0.00	6.84	0.38	1.69	1595.11	0.00
239.79	206.00	0.00	0.00	0.00	0.23	0.56	1595.11	0.00
239.89	206.33	26.39	2.93	0.00	0.32	1.48	1605.94	0.00
239.99	206.33	0.00	22.48	0.00	0.12	0.31	1605.94	0.00
240.09	206.33	0.00	0.00	22.48	0.35	1.59	1605.94	0.00
240.19	206.33	0.00	0.00	0.00	0.18	1.89	1605.94	0.00
240.29	206.33	6.84	1.96	0.00	0.38	1.84	1605.94	0.00
240.39	206.67	0.00	0.00	0.00	0.26	0.82	1616.79	0.00
240.49	206.67	0.00	0.98	5.87	0.35	1.59	1616.79	0.00
240.59	206.67	0.00	0.00	0.98	0.00	0.10	1616.79	0.00
240.69	206.67	2.93	0.00	0.00	0.37	1.64	1616.79	0.00
240.79	206.67	6.84	0.00	0.00	0.18	0.56	1616.79	0.00
240.89	206.67	0.00	2.93	4.89	0.38	1.59	1627.64	0.00
240.99	206.67	0.00	0.00	0.98	0.00	0.05	1627.64	0.00
241.09	206.67	0.98	0.00	0.00	0.37	0.82	1627.64	0.00
241.29	206.67	0.00	14.66	2.93	0.38	1.59	1627.64	0.00
241.39	206.67	0.00	0.00	22.48	0.00	0.00	1638.49	0.00
241.49	206.67	0.98	0.00	0.00	0.32	0.61	1638.49	0.00
241.59	206.67	7.82	0.00	0.00	0.15	1.59	1638.49	0.00
241.69	206.67	0.98	6.84	0.98	0.33	1.64	1638.49	0.00
241.79	206.67	0.00	0.00	0.98	0.00	0.05	1638.49	0.00
241.89	206.67	0.00	0.00	0.00	0.26	0.61	1649.34	0.00
241.99	206.67	0.00	0.00	0.00	0.15	1.02	1649.34	0.00
242.09	206.67	6.84	2.93	0.98	0.26	1.18	1649.34	0.00
242.19	206.67	0.00	14.66	0.00	0.14	0.51	1649.34	0.00
242.29	206.67	0.00	0.00	0.00	0.08	0.61	1649.34	0.00
242.39	206.67	0.00	0.00	0.98	0.47	1.02	1660.19	0.00
242.49	206.67	6.84	0.98	0.00	0.30	1.43	1660.19	0.00
242.59	206.67	0.00	0.00	0.00	0.12	0.46	1660.19	0.00
242.69	206.67	0.00	0.00	0.00	0.24	0.92	1660.19	0.00
242.79	206.67	0.00	0.00	2.93	0.05	0.20	1660.19	0.00
242.89	207.00	2.93	0.00	0.00	0.32	0.20	1671.06	0.00
243.09	207.00	0.00	0.00	0.00	0.24	0.92	1671.06	0.00
243.19	207.00	0.00	0.98	0.00	0.21	0.87	1671.06	0.00
243.29	207.00	0.00	0.00	0.00	0.00	0.15	1671.06	0.00
243.39	206.67	23.46	0.00	0.00	0.21	1.59	1681.91	0.00
243.49	206.67	0.00	0.00	0.00	0.18	1.59	1681.91	0.00
243.59	206.67	0.00	0.00	2.93	0.27	1.33	1681.91	0.00
243.69	206.67	0.00	0.00	0.00	0.21	0.82	1681.91	0.00
243.79	206.67	0.00	0.00	6.84	0.00	0.00	1681.91	0.00
243.89	207.00	0.00	0.00	0.00	0.23	0.10	1692.77	0.00
243.99	207.00	0.00	0.00	0.00	0.23	1.59	1692.77	0.00
244.19	207.00	0.00	0.98	0.00	0.18	0.51	1692.77	0.00
244.29	207.00	0.00	0.00	6.84	0.00	0.00	1692.77	0.00
244.39	207.00	0.00	0.00	0.00	0.47	1.95	1703.64	0.00
244.49	207.00	0.00	0.00	0.00	0.21	1.95	1703.64	0.00
244.59	207.00	0.98	0.00	0.00	0.14	0.56	1703.64	0.00
244.69	207.00	0.00	6.84	0.00	0.18	0.61	1703.64	0.00
244.79	207.00	0.00	0.00	14.66	0.35	1.59	1703.64	0.00
244.89	207.33	0.00	0.00	0.00	0.47	0.46	1714.53	0.00
244.99	207.33	14.66	2.93	0.98	0.35	1.64	1714.53	0.00
245.19	207.33	0.00	14.66	0.98	0.38	1.69	1714.53	0.00
245.29	207.33	0.00	0.00	23.46	0.20	0.82	1714.53	0.00
245.39	207.33	0.00	0.00	0.98	0.56	2.00	1725.41	0.00
245.49	207.33	0.00	0.00	0.00	0.15	0.61	1725.41	0.00
245.59	207.33	14.66	0.98	0.00	0.29	1.54	1725.41	0.00
245.69	207.33	0.00	21.51	0.00	0.26	0.87	1725.41	0.00
245.79	207.33	0.00	0.00	12.71	0.35	1.64	1725.41	0.00
245.89	206.67	0.00	0.00	0.98	0.00	0.05	1736.26	0.00
246.09	206.67	21.51	0.00	0.00	0.17	0.77	1736.26	0.00
246.19	206.67	0.98	6.84	0.98	0.37	1.59	1736.26	0.00
246.29	206.67	0.00	0.00	0.00	0.12	0.36	1736.26	0.00
246.39	206.67	0.00	0.00	0.00	0.00	0.31	1747.11	0.00
246.49	206.67	0.00	0.00	0.00	0.23	1.13	1747.11	0.00
246.59	206.67	0.00	0.00	0.00	0.18	0.72	1747.11	0.00
246.69	206.67	0.98	0.00	0.00	0.14	0.51	1747.11	0.00
246.79	206.67	0.00	0.00	6.84	0.00	0.26	1747.11	0.00
246.89	206.33	0.00	0.00	6.84	0.03	0.31	1757.94	0.00
246.99	206.33	1.96	0.00	0.00	0.32	0.41	1757.94	0.00
247.09	206.33	0.00	0.00	0.00	0.20	1.59	1757.94	0.00
247.19	206.33	0.00	0.00	0.00	0.17	0.56	1757.94	0.00
247.29	206.33	0.00	22.48	0.00	0.11	0.26	1757.94	0.00
247.39	205.33	0.00	0.00	0.00	0.15	0.82	1768.72	0.00
247.49	205.33	0.00	0.00	0.98	0.00	0.15	1768.72	0.00
247.59	205.33	0.00	0.00	0.00	0.23	0.41	1768.72	0.00
247.79	205.33	0.00	0.00	0.00	0.17	0.67	1768.72	0.00
247.89	193.33	0.00	0.98	0.00	0.20	0.56	1778.87	0.00
247.99	193.33	0.00	0.00	0.98	0.00	0.20	1778.87	0.00
248.19	193.33	0.00	22.48	0.00	0.14	0.46	1778.87	0.00
248.29	193.33	0.00	0.00	22.48	0.38	1.59	1778.87	0.00
248.39	176.00	0.00	0.00	14.66	0.00	0.20	1788.11	0.00
248.49	176.00	0.00	0.00	0.00	0.23	1.89	1788.11	0.00
248.59	176.00	0.00	0.00	0.00	0.23	1.18	1788.11	0.00
248.69	176.00	0.00	14.66	0.00	0.21	0.61	1788.11	0.00
248.79	176.00	0.00	0.00	6.84	0.00	0.26	1788.11	0.00
248.89	158.67	0.00	0.00	0.00	0.23	2.00	1796.44	0.00
248.99	158.67	0.00	0.00	0.00	0.21	1.08	1796.44	0.00
249.09	158.67	0.00	22.48	0.00	0.21	0.67	1796.44	0.00
249.19	158.67	0.00	0.00	18.57	0.18	0.61	1796.44	0.00
249.29	158.67	0.00	0.00	0.00	0.59	2.00	1796.44	0.00
249.39	141.67	0.00	0.00	0.00	0.30	1.64	1803.88	0.00
249.49	141.67	6.84	0.00	0.00	0.11	0.20	1803.88	0.00
249.59	141.67	0.00	14.66	0.00	0.09	0.26	1803.88	0.00
249.69	141.67	0.00	0.00	22.48	0.35	1.69	1803.88	0.00
249.79	141.67	0.00	0.00	0.00	0.18	0.82	1803.88	0.00
249.89	124.67	0.00	0.00	0.00	0.23	2.15	1810.43	0.00
250.09	124.67	0.00	4.89	0.98	0.32	1.48	1810.43	0.00
250.19	124.67	0.00	6.84	0.00	0.30	1.23	1810.43	0.00
250.29	124.67	0.00	0.00	22.48	0.38	1.59	1810.43	0.00
250.39	108.33	0.00	0.00	0.00	0.46	0.56	1816.11	0.00
250.49	108.33	3.91	0.98	0.00	0.35	1.64	1816.11	0.00
250.59	108.33	8.80	0.00	0.00	0.21	0.72	1816.11	0.00
250.69	108.33	0.00	26.39	1.96	0.35	1.59	1816.11	0.00
250.79	108.33	0.00	0.00	0.00	0.15	0.51	1816.11	0.00
250.89	102.67	0.98	0.00	0.00	0.03	0.61	1821.50	0.00
250.99	102.67	0.00	0.00	0.00	0.56	0.61	1821.50	0.00
251.09	102.67	4.89	0.98	0.00	0.33	1.64	1821.50	0.00
251.19	102.67	22.48	0.00	0.00	0.14	0.46	1821.50	0.00
251.29	102.67	0.00	0.00	0.00	0.24	0.97	1821.50	0.00
251.39	103.33	0.00	0.00	0.00	0.44	1.59	1826.93	0.00
251.49	103.33	0.00	0.00	0.00	0.26	0.20	1826.93	0.00
251.59	103.33	0.00	0.00	0.00	0.23	0.61	1826.93	0.00
251.69	103.33	0.00	0.00	0.00	0.21	1.18	1826.93	0.00
251.79	103.33	0.00	0.00	0.00	0.14	0.41	1826.93	0.00
251.89	103.33	0.00	0.00	0.00	0.30	1.38	1832.35	0.00
251.99	103.33	0.00	0.00	22.48	0.00	0.15	1832.35	0.00
252.09	103.33	0.00	0.00	0.00	0.49	0.51	1832.35	0.00
252.19	103.33	0.00	0.00	0.00	0.20	1.79	1832.35	0.00
252.29	103.33	0.00	0.00	0.00	0.29	1.59	1832.35	0.00
252.49	103.33	0.00	0.00	0.00	0.20	0.72	1837.78	0.00
252.59	103.33	0.00	0.00	0.00	0.35	1.54	1837.78	0.00
252.69	103.33	0.00	0.00	0.00	0.35	0.51	1837.78	0.00
252.79	103.33	21.51	0.00	0.00	0.23	0.77	1837.78	0.00
252.89	103.00	0.00	0.00	0.00	0.11	0.26	1843.19	0.00
252.99	103.00	0.00	0.00	0.00	0.06	0.82	1843.19	0.00
253.09	103.00	0.00	0.00	8.80	0.00	0.41	1843.19	0.00
253.19	103.00	4.89	0.98	0.00	0.38	1.64	1843.19	0.00
253.29	103.00	0.00	0.00	0.00	0.15	0.61	1843.19	0.00
253.39	103.00	22.48	2.93	0.98	0.26	1.38	1848.59	0.00
253.49	103.00	0.00	7.82	0.00	0.27	0.92	1848.59	0.00
253.59	103.00	0.00	0.98	5.87	0.38	1.59	1848.59	0.00
253.69	103.00	0.00	0.00	2.93	0.00	0.00	1848.59	0.00
253.79	103.00	0.98	0.00	0.00	0.38	0.92	1848.59	0.00
253.89	103.00	0.00	0.00	0.00	0.17	1.64	1854.00	0.00
253.99	103.00	22.48	3.91	0.00	0.26	1.18	1854.00	0.00
254.09	103.00	0.00	7.82	0.00	0.14	0.46	1854.00	0.00
254.19	103.00	0.00	0.00	0.00	0.24	0.82	1854.00	0.00
254.29	103.00	0.00	0.00	22.48	0.00	0.15	1854.00	0.00
254.39	102.67	0.98	0.00	0.00	0.24	0.97	1859.39	0.00
254.49	102.67	0.00	0.00	0.98	0.23	0.51	1859.39	0.00
254.59	102.67	0.00	0.00	0.00	0.17	0.46	1859.39	0.00
254.69	102.67	0.00	14.66	2.93	0.26	1.23	1859.39	0.00
254.79	102.67	0.00	0.00	0.00	0.30	1.28	1859.39	0.00
254.89	102.67	0.00	0.00	0.00	0.20	0.72	1864.78	0.00
254.99	102.67	0.00	0.00	2.93	0.00	0.10	1864.78	0.00
255.09	102.67	0.00	0.00	0.98	0.53	1.89	1864.78	0.00
255.19	102.67	0.00	0.00	0.00	0.30	1.64	1864.78	0.00
255.29	102.67	22.48	0.00	0.00	0.12	0.77	1864.78	0.00
255.39	102.33	0.00	0.00	0.00	0.18	0.46	1870.15	0.00
255.49	102.33	0.00	14.66	2.93	0.33	1.48	1870.15	0.00
255.69	102.33	0.00	0.00	0.98	0.40	1.59	1870.15	0.00
255.79	102.33	0.00	0.00	0.98	0.47	0.56	1870.15	0.00
255.89	102.67	2.93	0.98	0.00	0.32	0.82	1875.54	0.00
